A.1 Expected Annual Damage,A.1 Dike Investment Costs,A.1_Expected Number of Deaths,A.2 Expected Annual Damage,A.2 Dike Investment Costs,A.2_Expected Number of Deaths,A.3 Expected Annual Damage,A.3 Dike Investment Costs,A.3_Expected Number of Deaths,A.4 Expected Annual Damage,A.4 Dike Investment Costs,A.4_Expected Number of Deaths,A.5 Expected Annual Damage,A.5 Dike Investment Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0.0,0,0.0,892011535.1185151,0,0.8957085081279379,27537247.129138894,0,0.057823827877884995,9864919.162063563,0,0.00536657510334341,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,587011748.2301885,0,0.588327321103411,0.0,0,0.0,549162.2619475331,0,0.000294872729315928,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,1748920895.8577068,0,3.347789704180286,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1250744768.0662315,0,0.9941438308525682,862849672.5500271,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1402374870.021007,0,0.9941438308525682,967454534.5177385,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1427827148.3297133,0,0.9941438308525682,985013264.7759302,0,0.8508409914640358,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,778112291.0588956,0,0.6331948377673131,2251474796.954772,0,3.4505923246804877,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1708607826.2665854,0,1.0757104204123873,983713418.1470193,0,0.7802717804651529,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2309498845.782822,0,3.589740099297696,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1139652994.77539,0,0.911561255146916,2191892416.285501,0,3.307859962695078,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,915688432.896594,0,0.8166296987404992,2049784675.725707,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,899365478.9133956,0,0.8166296987404992,2013245455.9045098,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,1012931247.3376436,0,0.8166296987404992,2267464427.598483,0,3.4888962280058573,0.0,0,0.0,0.0,0,0.0,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
124718626.0876462,0,0.08342498853832592,148516744.7457865,0,0.1291694216518276,0.0,0,0.0,0.0,0,0.0,354944454.25648713,0,0.29440353020200505,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
12782727.146745484,0,0.008748343127801202,149236987.30011275,0,0.130373005425585,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309123251.0325639,0,0.2564433462787219,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,300129331.69418645,0,0.24897818854924358,0.0,0.0
123999832.18932465,0,0.08285422645493955,10216838.464909665,0,0.009419456561776927,60771912.49359823,0,0.10410551466236057,14624986.226184318,0,0.00706602485909561,474741574.0161524,0,0.39873773968752296,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,396154593.1438021,0,0.6515554438140744,0.0,0,0.0,298801090.5383644,0,0.24775815411541224,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
118247639.14200091,0,0.08285422645493955,142004321.27955526,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,294850683.03394127,0,0.256508134917735,0.0,0.0
123999832.18932465,0,0.08285422645493955,148912165.4909163,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,309193785.87517226,0,0.256508134917735,0.0,0.0
110097470.83550969,0,0.08285422645493955,132216733.74651723,0,0.12980167505885692,0.0,0,0.0,0.0,0,0.0,274528224.93289864,0,0.256508134917735,0.0,0.0
10756605.000733009,0,0.008748343127801202,16131730.822175257,0,0.017698227951662485,339690744.3140533,0,0.6720700249778078,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
104950139.4857268,0,0.08342498853832592,7417753.680378528,0,0.008035145751971834,242817297.84440047,0,0.48216777151639867,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,125399310.341881,0,0.13005392746015287,210912529.51296157,0,0.41414394871147076,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,19638515.475061562,0,0.01968400145971011,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,60269890.4660248,0,0.12294353079393044,5800128.318940333,0,0.0035163190865659505,221288583.6856454,0,0.2232963584637003,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,293058419.6194206,0,0.2890059051943245,0.0,0.0
11437009.212358464,0,0.0088265337206473,16997562.42123919,0,0.01765176396518293,256611260.1008114,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
12283654.90999558,0,0.0088265337206473,18255838.324235767,0,0.01765176396518293,275607381.83994824,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10839467.012939591,0,0.0088265337206473,16109501.50904094,0,0.01765176396518293,243204253.609062,0,0.48357632835409575,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2925812568.7693443,0,2.0303742962408466,0.0,0,0.0,39545506.82333301,0,0.07362892404433341,13291399.75486854,0,0.006332158907162068,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549932.196716152,0,0.05690160551239824,13074739.87476185,0,0.006208290332183512,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,415724905.15330803,0,0.36162254451609455,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,0.0,0,0.0,13106593.472387478,0,0.006228325520639661,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,4799490.5772230225,0,0.0023274974384331158,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2907254551.966651,0,2.014152801306336,0.0,0,0.0,30549931.56355595,0,0.05690160377887212,13074947.72566573,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2592911138.1285343,0,2.014152801306336,0.0,0,0.0,27246756.82995279,0,0.05690160377887212,11661234.674271453,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
2755361058.9216757,0,2.014152801306336,0.0,0,0.0,28953808.577237315,0,0.05690160377887212,12391829.186875116,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
3588706338.2518473,0,2.014152801306336,0.0,0,0.0,37710744.30380702,0,0.05690160377887212,16139676.432415273,0,0.006208409164499209,0.0,0,0.0,0.0,0.0
3122469431.3687553,0,2.014152801306336,107137867.50087318,0,0.0854049040326012,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,482175414.5213439,0,0.39036562204146424,0.0,0,0.0,693926.9016111586,0,0.0003122301564691243,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56413054,0,0.08572091296322076,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3458751216.749163,0,2.0303742962408466,118207006.71103661,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3295264321.619655,0,2.0303742962408466,112619644.30805236,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
2456599509.5757785,0,2.0303742962408466,83957259.86550853,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3142401239.5876265,0,2.0303742962408466,107395363.56877068,0,0.08572091296891532,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,898646953.0182472,0,0.7940253199885646,485300173.1291311,0,0.8574185594994226,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
47169310.37031344,0,0.03523382788723042,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,212055654.95214218,0,0.3720857951797872,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,336221736.5159311,0,0.5934283251167809,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,134201400.01129402,0,0.12923149763607866,959496994.7579236,0,1.711586771601358,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,992151127.4364803,0,0.7917208997649918,533972874.0870141,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,896903233.528214,0,0.7917208997649918,482710732.40871614,0,0.8505562504003166,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52178521.288423456,0,0.03523382788723042,148453105.47157368,0,0.12923149763607866,1170107344.029604,0,1.881071417063106,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,994080023.657719,0,0.7940253199885646,280868014.2939433,0,0.4467775639220939,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1088128548.569834,0,1.7535691216471498,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
47357359.89736247,0,0.03539900703409876,134355737.7706468,0,0.12947831951941838,1058283330.1475747,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
52386540.99813244,0,0.03539900703409876,148623833.34524357,0,0.12947831951941838,1170669209.2331717,0,1.882409384843657,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
1032134024.1031241,0,0.7809598600293269,0.0,0,0.0,0.0,0,0.0,13607299.839804254,0,0.006974862037315819,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,14646040.183533277,0,0.007497384631240832,0.0,0,0.0,0.0,0.0
2765906811.20468,0,2.023876338588728,0.0,0,0.0,0.0,0,0.0,10513093.432658706,0,0.0054128852899412525,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,2711427.8449679026,0,0.0028189219227040107,0.0,0,0.0,10495106.412919164,0,0.005395254219673515,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,60172299.47604642,0,0.029483695109596954,0.0,0,0.0,0.0,0.0
1025004074.2799186,0,0.7743324297261134,0.0,0,0.0,0.0,0,0.0,10512380.513172224,0,0.005412394906297828,0.0,0,0.0,0.0,0.0
